serial,firstoccurrence,lastoccurrence,deletedat,zprocessstate,zticketstate,zhnotifystate,zgenericactionstate,originalseverity,mins,zprocessstate_t,zhnotifystate_t,zgenericactionstate_t,zticketstate_t,live_range,Cluster,zprocessstate_s,zhnotifystate_s,zgenericactionstate_s,zticketstate_s,ProblematicArea
66198134,2020-08-12-12.23.39.000000,2020-08-12 12:23:39.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198215,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198247,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198248,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198044,2020-08-12-12.23.35.000000,2020-08-12 12:23:35.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198058,2020-08-12-12.23.35.000000,2020-08-12 12:23:35.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198047,2020-08-12-12.23.35.000000,2020-08-12 12:23:35.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198238,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198223,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198217,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198205,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198090,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198220,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198243,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198244,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198245,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198265,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198260,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198287,2020-08-12-12.23.45.000000,2020-08-12 12:23:45.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198012,2020-08-12-12.23.33.000000,2020-08-12 12:23:33.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198135,2020-08-12-12.23.39.000000,2020-08-12 12:23:39.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198250,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198229,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198095,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198059,2020-08-12-12.23.35.000000,2020-08-12 12:23:35.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198147,2020-08-12-12.23.40.000000,2020-08-12 12:23:40.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198281,2020-08-12-12.23.45.000000,2020-08-12 12:23:45.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198017,2020-08-12-12.23.34.000000,2020-08-12 12:23:34.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198080,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198085,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198282,2020-08-12-12.23.45.000000,2020-08-12 12:23:45.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198016,2020-08-12-12.23.34.000000,2020-08-12 12:23:34.000,2020-08-12 12:33:30.327,2.0,4,6,311,4,9.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Failed Retry,Less than 30 mins,33,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66198061,2020-08-12-12.23.36.000000,2020-08-12 12:23:36.000,2020-08-12 12:34:30.306,2.0,4,6,311,4,10.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Failed Retry,Less than 30 mins,33,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
66198277,2020-08-12-12.23.45.000000,2020-08-12 12:23:45.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198112,2020-08-12-12.23.39.000000,2020-08-12 12:23:39.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198149,2020-08-12-12.23.40.000000,2020-08-12 12:23:40.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198145,2020-08-12-12.23.40.000000,2020-08-12 12:23:40.000,2020-08-12 16:05:33.708,22.0,1,5,312,5,221.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,120 - 240 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
66198241,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,2020-08-12 18:10:35.451,22.0,1,5,312,4,346.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,240 - 480 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
66198263,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198262,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198249,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198270,2020-08-12-12.23.45.000000,2020-08-12 12:23:45.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198266,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,2020-08-12 18:55:36.146,22.0,1,5,312,5,391.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,240 - 480 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
66198264,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198102,2020-08-12-12.23.39.000000,2020-08-12 12:23:39.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198258,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198038,2020-08-12-12.23.35.000000,2020-08-12 12:23:35.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198208,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198268,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198232,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198156,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,2020-08-12 13:54:31.417,2.0,4,11,311,4,90.0,AutomationFilter Processed,Successfully Completed Final,Final Response Successfully RESOLVED,Failed Retry,60-120 mins,36,neutral,Positive,Positive,negative,ne-autoticket:n-enrichment:
66198144,2020-08-12-12.23.40.000000,2020-08-12 12:23:40.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198199,2020-08-12-12.23.43.000000,2020-08-12 12:23:43.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198081,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198065,2020-08-12-12.23.36.000000,2020-08-12 12:23:36.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198062,2020-08-12-12.23.36.000000,2020-08-12 12:23:36.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198084,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198069,2020-08-12-12.23.36.000000,2020-08-12 12:23:36.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198129,2020-08-12-12.23.39.000000,2020-08-12 12:23:39.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198283,2020-08-12-12.23.45.000000,2020-08-12 12:23:45.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198234,2020-08-12-12.23.44.000000,2020-08-12 12:23:44.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198074,2020-08-12-12.23.37.000000,2020-08-12 12:23:37.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198293,2020-08-12-12.23.45.000000,2020-08-12 12:23:45.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198051,2020-08-12-12.23.35.000000,2020-08-12 12:23:35.000,,22.0,7,5,312,4,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198083,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
66198077,2020-08-12-12.23.38.000000,2020-08-12 12:23:38.000,,22.0,7,5,312,5,0.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Failed,Less than 30 mins,34,negative,negative,Positive,negative,ne-autoticket:ne-notification:ne-enrichment:
